20250616 021300;6040.25;6041.25;6040;6041.25;63
20250616 021400;6041.25;6041.5;6041.25;6041.5;34
20250616 021500;6041.5;6042.75;6041.25;6042.5;87
20250616 021600;6042.5;6045.75;6042;6044;653
20250616 021700;6044.25;6045.75;6044.25;6045.25;233
20250616 021800;6045.25;6045.75;6045;6045.5;105
20250616 021900;6045.75;6047.25;6045;6045.5;364
20250616 022000;6045.75;6046.5;6045.5;6045.75;187
20250616 022100;6045.5;6045.75;6044.75;6044.75;147
20250616 022200;6045;6045.25;6043.75;6044;119
20250616 022300;6044.5;6045.25;6044.5;6044.75;122
20250616 022400;6044.5;6045.25;6044.25;6044.25;97
20250616 022500;6044;6044.25;6043.5;6044;90
20250616 022600;6044;6044.25;6043.5;6044;36
20250616 022700;6043.75;6044.5;6043.75;6044.5;47
20250616 022800;6044.25;6044.25;6042.75;6042.75;141
20250616 022900;6043;6043.75;6043;6043.75;166
20250616 023000;6043.5;6043.5;6042.5;6042.75;27
20250616 023100;6043;6043.75;6042.5;6043.5;168
20250616 023200;6043.5;6044;6043.5;6043.75;20
20250616 023300;6043.75;6043.75;6043.5;6043.5;14
20250616 023400;6043.75;6044;6043.5;6043.75;35
20250616 023500;6043.75;6044;6043;6043.5;58
20250616 023600;6043.75;6044.75;6043.75;6044.75;45
20250616 023700;6044.75;6044.75;6043.75;6044.5;86
20250616 023800;6044.5;6044.5;6043.75;6044.5;124
20250616 023900;6044.75;6044.75;6043.25;6044.25;30
20250616 024000;6044.25;6044.75;6044.25;6044.5;32
20250616 024100;6044.5;6044.75;6043.75;6044;44
20250616 024200;6044;6044.75;6044;6044.25;40
20250616 024300;6044.25;6044.5;6043.75;6044;22
20250616 024400;6044;6044.5;6044;6044.5;11
20250616 024500;6044.5;6044.75;6044.25;6044.75;27
20250616 024600;6044.75;6045;6044.5;6044.75;35
20250616 024700;6044.75;6044.75;6044.25;6044.25;31
20250616 024800;6044.25;6044.25;6043.75;6044;52
20250616 024900;6044;6044.5;6044;6044.25;26
20250616 025000;6044;6044.5;6043.75;6044.25;33
20250616 025100;6044.25;6044.75;6044;6044.25;54
20250616 025200;6044.5;6045;6044.25;6045;54
20250616 025300;6044.5;6044.5;6043.25;6043.25;74
20250616 025400;6043;6043.25;6042.5;6043.25;70
20250616 025500;6043.25;6043.25;6042.75;6043;29
20250616 025600;6043;6043.25;6042.5;6043.25;60
20250616 025700;6043.25;6044;6043.25;6043.75;36
20250616 025800;6044;6044;6043.5;6043.75;48
20250616 025900;6043.5;6043.5;6043.25;6043.25;13
20250616 030000;6043.5;6043.75;6043.5;6043.5;20
20250616 030100;6043.5;6043.5;6042.75;6042.75;29
20250616 030200;6042.75;6043;6042.5;6043;37
20250616 030300;6043;6044;6043;6043.5;33
20250616 030400;6043.75;6044;6043.75;6044;28
20250616 030500;6044;6044.25;6043.25;6043.25;37
20250616 030600;6043;6043.25;6042.75;6043;58
20250616 030700;6043;6043;6042.75;6043;53
20250616 030800;6043;6043.5;6043;6043.5;33
20250616 030900;6043.5;6043.75;6042.75;6043.25;30
20250616 031000;6043;6043;6042.75;6043;11
20250616 031100;6043.25;6043.5;6043;6043.25;14
20250616 031200;6043;6043.25;6043;6043;12
20250616 031300;6043;6043.25;6043;6043;37
20250616 031400;6043;6043.25;6043;6043;40
20250616 031500;6043.25;6043.25;6043;6043.25;46
20250616 031600;6043;6043.25;6043;6043;40
